customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding,cluster_id
249,48868.26,0.28,27366,11620.67,55,10,23,salaried,10262.03,2,west,0.2378,0.4246,8212.03,Medium
250,17337.04,0.38,13176,12213.28,45,9,40,salaried,806.25,7,west,0.7045,0.9269,7757.01,High
251,53845.12,0.28,30153,10902.56,61,9,56,salaried,14517.54,6,east,0.2025,0.3616,8673.2,Medium
252,81950.24,0.06,9834,1314.15,64,0,39,salaried,33131.07,5,east,0.016,0.1336,1134.33,Low
253,102001.84,0.14,28561,8088.55,50,5,46,self-employed,33940.52,4,east,0.0793,0.2832,7673.02,Low
254,43265.08,0.34,29420,12730.29,29,10,23,self-employed,11972.2,4,west,0.2942,0.4327,7937.59,Medium
255,44245.41,0.29,25662,15881.28,65,4,39,self-employed,6127.58,6,north,0.3589,0.6189,1444.31,Medium
256,43342.96,0.19,16470,7162.11,45,4,40,salaried,6977.19,4,east,0.1652,0.4349,2534.18,Medium
257,98775.02,0.2,39510,14536.92,41,0,52,self-employed,43060.1,5,west,0.1472,0.3679,1913.82,Low
258,90272.6,0.1,18055,5851.22,31,1,27,salaried,21775.31,13,west,0.0648,0.3241,711.35,Low
259,69032.91,0.12,16568,5613.19,51,3,61,salaried,31809.36,6,south,0.0813,0.3388,5552.14,Low
260,71754.06,0.38,54533,27509.53,46,9,53,self-employed,3426.24,5,east,0.3834,0.5045,5085.34,Medium
261,38585.53,0.25,19293,6833.28,52,6,60,salaried,5252.17,7,north,0.1771,0.3542,5042.3,Medium
262,72122.98,0.23,33177,4140.94,39,4,59,self-employed,19281.63,9,south,0.0574,0.1248,3237.42,Low
263,54638.13,0.27,29505,15270.59,58,5,38,salaried,12577.72,10,east,0.2795,0.5176,7503.89,Medium
264,43394.49,0.22,19094,10688.24,60,7,60,salaried,2594.66,7,south,0.2463,0.5598,49.3,Medium
265,17452.9,0.41,14311,12738.67,59,10,21,salaried,743.85,7,east,0.7299,0.8901,9270.07,High
266,98484.97,0.23,45303,17616.36,32,2,31,self-employed,30733.44,4,south,0.1789,0.3889,16771.98,Low
267,110037.07,0.1,22007,8717.52,33,0,48,salaried,39166.4,1,north,0.0792,0.3961,6710.23,Low
268,64623.39,0.24,31019,3354.05,63,3,45,self-employed,5408.58,14,south,0.0519,0.1081,1772.88,Low
269,57244.59,0.27,30912,12037.11,59,5,70,self-employed,8455.25,8,south,0.2103,0.3894,7072.17,Medium
270,40057.75,0.17,13620,8060.81,41,8,43,salaried,7170.03,4,south,0.2012,0.5918,1277.08,Medium
271,24180.29,0.2,9672,3379.71,37,6,51,contract,1923,1,east,0.1398,0.3494,2985.91,Medium
272,89776.91,0.08,14364,2508.42,67,0,50,contract,12658.76,5,east,0.0279,0.1746,1497.55,Low
273,26285.43,0.29,15246,8596.32,48,4,62,contract,4142.72,14,north,0.327,0.5638,2133.32,Medium
274,69047.23,0.29,40047,16950.74,62,4,55,self-employed,15848.5,14,south,0.2455,0.4233,1702.49,Low
275,23074.82,0.33,15229,10127.17,35,10,27,salaried,1409.67,8,west,0.4389,0.665,2710.6,High
276,79506.37,0.08,12721,4074.93,65,3,36,salaried,18702.75,4,south,0.0513,0.3203,3122.12,Low
277,96397.36,0.17,32775,5654.92,54,2,46,self-employed,13182.4,13,west,0.0587,0.1725,5401.58,Low
278,70799.69,0.09,12744,2337.71,53,1,68,salaried,41255.96,12,west,0.033,0.1834,545.67,Low
279,100936.8,0.14,28262,8274.83,22,5,69,self-employed,23583.45,8,south,0.082,0.2928,2562.67,Low
280,78627.4,0.06,9435,3486.7,23,3,22,salaried,24509.16,8,west,0.0443,0.3695,2808.49,Low
281,63707.02,0.13,16564,5460.74,24,5,21,salaried,20683.72,3,west,0.0857,0.3297,3978.65,Low
282,88914.02,0.14,24896,3409.98,29,4,68,salaried,6455.9,9,south,0.0384,0.137,421.27,Low
283,107002.16,0.08,17120,3667.52,48,3,32,salaried,41518.98,3,east,0.0343,0.2142,3339.36,Low
284,21776.09,0.41,17856,17414.35,51,9,25,salaried,3429.61,1,south,0.7997,0.9753,4075.82,High
285,64339.04,0.09,11581,4065.59,50,4,57,contract,21773.83,2,north,0.0632,0.3511,3122.44,Low
286,20963.69,0.39,16352,14115.85,21,15,52,salaried,780.06,15,west,0.6733,0.8632,9191.62,High
287,12844.42,0.28,7193,4923.31,31,9,29,salaried,707.02,6,north,0.3833,0.6845,2305.15,High
288,84587.04,0.09,15226,7358.63,46,5,61,salaried,13986.77,12,west,0.087,0.4833,643.17,Low
289,56716.54,0.15,17015,3107.01,24,2,55,salaried,20459.52,10,east,0.0548,0.1826,2773.22,Low
290,89623.05,0.07,12547,2515.23,56,2,39,salaried,16982.84,2,west,0.0281,0.2005,1334,Low
291,42336.28,0.36,30482,15364.11,46,3,68,self-employed,3175.09,6,south,0.3629,0.504,1739.68,Medium
292,51938.03,0.32,33240,16566.45,42,3,36,contract,4287.26,14,west,0.319,0.4984,7899.19,Medium
293,76057.27,0.13,19775,2235.59,52,0,23,contract,36631.03,1,north,0.0294,0.1131,232.08,Low
294,87284.96,0.12,20948,8327.07,23,2,40,salaried,46451.44,11,south,0.0954,0.3975,3111.59,Low
295,35123.7,0.29,20372,6897.58,40,4,44,salaried,5291.36,13,north,0.1964,0.3386,815.91,Medium
296,84184.73,0.18,30307,3685.76,43,3,53,contract,28355.84,1,east,0.0438,0.1216,966.27,Low
297,20404.49,0.39,15916,12778.39,63,16,44,salaried,2992.61,5,north,0.6263,0.8029,10368.11,High
298,89144.21,0.12,21395,2552.4,50,0,31,salaried,30260.87,10,north,0.0286,0.1193,593.7,Low
299,77840.05,0.21,32693,5893.56,63,0,69,contract,32073.87,13,north,0.0757,0.1803,3759.93,Low
300,96534.14,0.23,44406,11384.78,67,3,28,self-employed,35813.35,11,south,0.1179,0.2564,2622.27,Low
301,42480.82,0.24,20391,11036.56,43,3,56,salaried,3240.14,9,east,0.2598,0.5412,6800.38,Medium
302,68772.33,0.06,8253,3409.3,68,5,58,salaried,17943.88,14,east,0.0496,0.4131,2537.17,Low
303,82032.46,0.13,21328,4603.02,29,4,60,salaried,12346.78,8,east,0.0561,0.2158,475.45,Low
304,115168.15,0.07,16124,4651.34,68,1,40,salaried,55175.34,3,north,0.0404,0.2885,3943.23,Low
305,96161.02,0.14,26925,12967.97,68,4,55,salaried,33431.34,15,south,0.1349,0.4816,11848.38,Low
306,36986.19,0.3,22192,10121.46,69,5,68,salaried,5498.84,3,south,0.2737,0.4561,3768.84,Medium
307,79947.39,0.06,9594,3682.74,21,3,45,salaried,37716.38,15,south,0.0461,0.3839,3231.77,Low
308,38343.21,0.29,22239,9085.64,50,4,55,self-employed,7399.61,1,north,0.237,0.4085,1054.88,Medium
309,66939.36,0.18,24098,8417.09,44,5,45,self-employed,21099.59,14,east,0.1257,0.3493,3580.89,Low
310,80216.73,0.15,24065,10152.83,23,1,49,self-employed,17617.93,3,north,0.1266,0.4219,1635.8,Low
311,42416.01,0.16,13573,9035.41,70,7,38,salaried,8082.96,15,south,0.213,0.6657,8685.25,Medium
312,34589.82,0.22,15220,10273.62,30,8,66,salaried,8517.13,14,north,0.297,0.675,7954.83,Medium
313,38414.18,0.24,18439,7759.38,36,8,38,salaried,5491.4,12,west,0.202,0.4208,4810.84,Medium
314,80807.5,0.09,14545,2623.23,63,0,22,salaried,33352.72,12,east,0.0325,0.1804,186.65,Low
315,20952.63,0.32,13410,12412.5,21,19,55,contract,3020.49,12,east,0.5924,0.9256,2057.9,High
316,79770.02,0.17,27122,9542.78,25,5,36,self-employed,6848.12,13,south,0.1196,0.3518,3345.04,Low
317,69521.98,0.08,11124,2956.63,28,2,61,salaried,19662.18,11,north,0.0425,0.2658,673.41,Low
318,87021.09,0.15,26106,2989.39,24,0,56,salaried,32577.18,1,south,0.0344,0.1145,930.04,Low
319,69697.17,0.12,16727,3731.57,39,1,53,salaried,15630.92,8,north,0.0535,0.2231,3613.71,Low
320,51341.54,0.17,17456,6014.25,48,8,24,salaried,2740.47,1,west,0.1171,0.3445,4821.19,Medium
321,75612.68,0.07,10586,3141.76,40,0,53,salaried,36693.37,5,east,0.0416,0.2968,219.9,Low
322,9979.53,0.41,8183,7618.04,28,8,34,salaried,673.68,9,east,0.7634,0.931,427.2,High
323,76040.59,0.14,21291,4791.28,47,1,41,salaried,15067.41,7,north,0.063,0.225,219.61,Low
324,50050.61,0.23,23023,10200.06,27,9,68,salaried,4794.35,4,east,0.2038,0.443,7338.89,Medium
325,39472.94,0.25,19736,12103.59,50,3,40,self-employed,2193.35,11,north,0.3066,0.6133,6216.98,Medium
326,23626.9,0.49,23154,18116.43,39,9,28,salaried,689.49,9,south,0.7668,0.7824,2681.01,High
327,89367.43,0.12,21448,7877.32,46,0,27,contract,10683.15,9,west,0.0881,0.3673,7401.92,Low
328,35639.22,0.43,30650,20702.54,27,17,23,salaried,3010.57,2,north,0.5809,0.6754,4157.23,High
329,33075.64,0.4,26461,18532.66,40,18,37,contract,2405.81,10,west,0.5603,0.7004,13378.28,High
330,25761.83,0.29,14942,12760.37,47,8,53,salaried,2130.18,10,south,0.4953,0.854,12741.2,High
331,28918.01,0.43,24869,16034.98,42,9,68,salaried,1913.08,11,south,0.5545,0.6448,15883.3,High
332,25630.77,0.4,20505,13740.56,25,20,32,salaried,2152.13,12,south,0.5361,0.6701,8510.04,High
333,29978.44,0.14,8394,3584.63,22,8,42,salaried,1115.92,6,north,0.1196,0.427,548.81,Medium
334,33863.43,0.47,31832,21396.96,24,16,42,salaried,3120.79,4,west,0.6319,0.6722,21243.16,High
335,58160.22,0.14,16285,11239.58,28,7,66,salaried,12363.01,8,west,0.1933,0.6902,8168.18,Medium
336,28237.7,0.21,11860,4773.1,26,3,50,contract,8739.17,12,east,0.169,0.4025,3946.99,Medium
337,41174.78,0.24,19764,13475.85,23,3,58,salaried,3318.36,11,north,0.3273,0.6818,13224.51,Medium
338,35741.71,0.43,30738,28849.18,58,19,58,salaried,1587.59,7,east,0.8072,0.9386,5862.21,High
339,83287.92,0.14,23321,5434.87,24,3,65,salaried,37855.74,7,east,0.0653,0.233,1751.09,Low
340,18004.57,0.31,11163,9148.31,30,18,28,salaried,1922.64,11,north,0.5081,0.8195,2249.85,High
341,98273.19,0.12,23586,5547.1,34,5,47,contract,18709.56,10,east,0.0564,0.2352,5496.92,Low
342,81741.06,0.12,19618,7479.21,53,0,47,contract,13337.97,9,east,0.0915,0.3812,4894.87,Low
343,99432.66,0.06,11932,2921.21,32,5,54,salaried,31165.72,13,east,0.0294,0.2448,907.25,Low
344,81280.03,0.08,13005,3726.33,67,1,41,salaried,20043.46,5,south,0.0458,0.2865,1380.02,Low
345,9916.38,0.35,6941,6160.41,26,20,50,contract,856.17,6,north,0.6212,0.8875,2797.26,High
346,107103.93,0.14,29989,7994.36,59,4,53,salaried,24323.65,1,south,0.0746,0.2666,3506.45,Low
347,33925.96,0.38,25784,14844.91,25,4,48,self-employed,8246.76,6,east,0.4376,0.5757,2576.55,Medium
348,73442.37,0.12,17626,4372.84,58,1,67,contract,14486.34,2,east,0.0595,0.2481,3745.28,Low
349,33407.16,0.36,24053,18274.18,69,10,53,self-employed,2431.76,6,south,0.547,0.7597,14114.82,High
350,40965.12,0.42,34411,25070.01,49,6,25,salaried,3132.92,9,east,0.612,0.7285,22904.6,High
351,79012.17,0.13,20543,10184.67,41,4,68,contract,40950.28,8,north,0.1289,0.4958,5352.23,Low
352,85365.28,0.21,35853,10826.2,44,0,39,contract,33580.53,9,west,0.1268,0.302,7274.96,Low
353,62215.78,0.15,18665,3523.95,47,2,24,self-employed,15332.97,13,south,0.0566,0.1888,2656.99,Low
354,75847.88,0.12,18203,5949.75,39,1,55,salaried,24618.82,15,west,0.0784,0.3269,3535.9,Low
355,96466.12,0.17,32798,9432.93,58,3,69,contract,24601.23,10,west,0.0978,0.2876,6642.08,Low
356,27155.39,0.4,21724,19802.62,22,19,37,contract,1984.82,8,west,0.7292,0.9116,10575.48,High
357,37144.46,0.32,23772,23161.24,24,10,64,contract,986.69,3,south,0.6235,0.9743,9251.59,High
358,59052.69,0.13,15354,2215.49,20,3,48,salaried,20993.4,8,east,0.0375,0.1443,2177.57,Low
359,14933.29,0.33,9856,9781.91,34,16,50,self-employed,2227.55,6,north,0.655,0.9925,4671.24,High
360,69729.84,0.18,25103,4166.18,45,2,49,self-employed,43524.53,13,east,0.0597,0.166,3490.88,Low
361,70453.83,0.13,18318,3834.37,22,1,66,salaried,7438.69,6,north,0.0544,0.2093,2293.08,Low
362,54567.47,0.23,25101,15315.29,59,6,26,salaried,7998.89,6,east,0.2807,0.6101,4171.2,Medium
363,73837.35,0.26,38395,6226.92,60,2,55,self-employed,9891.9,3,west,0.0843,0.1622,703.03,Low
364,62332.41,0.14,17453,7452.42,66,1,61,contract,7147.96,10,west,0.1196,0.427,6819.34,Low
365,85960.48,0.19,32665,12066.32,61,4,57,contract,14494.69,1,north,0.1404,0.3694,4069.86,Low
366,37312.71,0.18,13433,8356.89,53,8,44,salaried,7300.12,12,south,0.224,0.6221,2468.09,Medium
367,17344.96,0.46,15957,13170.47,24,12,49,salaried,1247,14,east,0.7593,0.8254,9841.17,High
368,55601.4,0.12,13344,9256.17,50,7,69,salaried,10644.56,4,west,0.1665,0.6937,5979.32,Medium
369,57939.51,0.32,37081,19918.98,70,10,66,contract,2089.54,10,north,0.3438,0.5372,13160.2,Medium
370,54788.64,0.17,18628,8535.68,32,6,51,salaried,11465.02,12,east,0.1558,0.4582,1124.42,Medium
371,67483.81,0.15,20245,9850.76,62,1,55,self-employed,19278.47,6,north,0.146,0.4866,2444.03,Low
372,20874.46,0.49,20457,12876.75,20,12,53,self-employed,471.99,11,south,0.6169,0.6295,6384.74,High
373,50439.09,0.31,31272,15819.19,41,4,41,contract,11039.68,12,south,0.3136,0.5059,13743.51,Medium
374,91132.17,0.07,12759,4501.8,34,1,52,salaried,19820.55,10,east,0.0494,0.3528,1915.05,Low
375,76553.57,0.23,35215,8387.05,45,0,43,self-employed,27278.78,2,south,0.1096,0.2382,1189.35,Low
376,33435.53,0.32,21399,13626.99,37,16,53,contract,1569.93,7,east,0.4076,0.6368,5455.09,High
377,49316.54,0.26,25645,6770.72,67,1,23,self-employed,5244.19,7,east,0.1373,0.264,1974.33,Low
378,20990.88,0.29,12175,11252.52,28,14,38,salaried,1135.67,11,south,0.5361,0.9242,11191.66,High
379,113231.47,0.1,22646,7438.36,20,0,45,salaried,8781.69,4,north,0.0657,0.3285,2795.83,Low
380,44858.29,0.29,26018,15692.8,62,8,62,contract,6224.7,4,north,0.3498,0.6032,9660.24,Medium
381,72834.58,0.14,20394,7893.9,28,4,51,salaried,38875.16,15,east,0.1084,0.3871,4536.9,Low
382,28319.75,0.42,23789,17000.17,42,19,23,self-employed,3285.21,1,west,0.6003,0.7146,2891.47,High
383,35436.84,0.35,24806,9957.33,62,10,60,self-employed,3657.84,13,east,0.281,0.4014,1295.76,Medium
384,45030.5,0.15,13509,5625.1,64,2,66,contract,6676.37,2,north,0.1249,0.4164,99.39,Low
385,125038.69,0.14,35011,5884.13,21,4,44,salaried,43951.79,9,east,0.0471,0.1681,808.55,Low
386,67117.65,0.21,28189,9193.23,33,2,70,self-employed,36860.45,10,north,0.137,0.3261,6680.5,Low
387,26556.69,0.29,15403,15134.5,57,10,52,salaried,1179.98,8,south,0.5699,0.9826,9574.84,High
388,46737.31,0.27,25238,12876.2,59,9,67,salaried,3594.44,8,east,0.2755,0.5102,3657.35,Medium
389,28466.46,0.41,23342,21537.21,37,6,42,salaried,1205.06,9,east,0.7566,0.9227,4635.21,High
390,68095.72,0.16,21791,4411.7,35,1,43,contract,17649.22,15,south,0.0648,0.2025,138.6,Low
391,19186.7,0.22,8442,2728.53,48,4,22,contract,1163.68,7,south,0.1422,0.3232,772.45,Medium
392,20412.2,0.35,14289,10563.89,63,16,47,salaried,1853.68,13,west,0.5175,0.7393,3552.94,High
393,45305.63,0.21,19028,10084.25,30,4,62,salaried,9924.83,9,south,0.2226,0.53,8723.87,Medium
394,81538.62,0.16,26092,9287.97,25,4,22,self-employed,33176.32,10,west,0.1139,0.356,126.75,Low
395,60630.03,0.35,42441,21834.64,22,8,46,self-employed,12547.96,12,south,0.3601,0.5145,5762.86,Medium
396,42159.33,0.42,35414,16756.77,33,10,37,self-employed,2593.41,2,north,0.3975,0.4732,15968.03,Medium
397,47082.43,0.22,20716,14380.19,21,7,60,contract,3742.86,6,east,0.3054,0.6942,12250.73,Medium
398,68113.53,0.08,10898,4091.13,51,3,53,contract,30923.67,15,south,0.0601,0.3754,3607.56,Low
399,71028.81,0.11,15626,7524.31,50,5,29,salaried,24073.47,3,north,0.1059,0.4815,21.43,Low
400,39024.57,0.28,21854,14655.89,30,11,63,salaried,4880.03,11,south,0.3756,0.6706,5309.2,High
401,69286.76,0.1,13857,6925.98,41,3,68,salaried,20102.28,15,east,0.1,0.4998,3331.12,Low
402,74321.77,0.19,28242,10765.91,22,1,59,contract,28166.53,6,south,0.1449,0.3812,1159.95,Low
403,55857.38,0.14,15640,10772.5,69,5,49,salaried,11002.72,3,south,0.1929,0.6888,865.58,Medium
404,64060.08,0.37,47404,25711.78,50,3,62,self-employed,3003.86,8,east,0.4014,0.5424,9186.07,Medium
405,30672.36,0.43,26378,17451.76,52,18,46,salaried,5730.96,15,south,0.569,0.6616,16069.29,High
406,92202.44,0.13,23973,5735.08,43,3,55,contract,46009.39,11,east,0.0622,0.2392,2296.59,Low
407,32478.97,0.29,18838,6050.75,20,5,70,self-employed,4013.04,15,west,0.1863,0.3212,4578.71,Medium
408,87721.33,0.12,21053,3380.69,63,0,45,salaried,25219.87,13,south,0.0385,0.1606,2021.85,Low
409,75388.76,0.08,12062,6023.29,34,5,44,salaried,13291.11,4,north,0.0799,0.4994,5345.17,Low
410,87092.18,0.11,19160,8934.99,56,0,33,salaried,17703.92,12,south,0.1026,0.4663,2979.48,Low
411,42207.53,0.28,23636,15616.88,46,9,27,contract,4122.88,10,east,0.37,0.6607,2078.93,Medium
412,39288.26,0.22,17287,5200.17,57,5,56,self-employed,10734.87,6,east,0.1324,0.3008,711.74,Medium
413,58125.11,0.23,26738,7492.46,67,5,65,self-employed,9844.42,15,north,0.1289,0.2802,1410.33,Low
414,78747.36,0.13,20474,8451.78,46,0,40,salaried,27753.55,9,north,0.1073,0.4128,6835.14,Low
415,46718.93,0.29,27097,10585.3,63,6,21,salaried,10320.12,2,east,0.2266,0.3906,6046.54,Medium
416,48680.8,0.1,9736,2609.54,31,1,28,salaried,9842.44,2,west,0.0536,0.268,1423.93,Low
417,70799.19,0.08,11328,2061.31,22,4,66,salaried,24950.32,7,west,0.0291,0.182,253.56,Low
418,42355.46,0.26,22025,12709.96,49,6,36,salaried,12086.19,15,east,0.3001,0.5771,2258.17,Medium
419,88598.83,0.14,24808,9467.02,51,3,34,salaried,29226.76,2,west,0.1069,0.3816,1943.36,Low
420,71150.41,0.07,9961,2122.57,42,4,32,salaried,42011.55,2,north,0.0298,0.2131,1597.67,Low
421,51285.98,0.37,37952,18631.28,21,4,43,self-employed,6880.36,4,west,0.3633,0.4909,12959.28,Medium
422,84208.35,0.1,16842,4727.26,26,1,35,contract,12825.44,9,north,0.0561,0.2807,2758.5,Low
423,31085.02,0.41,25490,23226.28,53,13,48,salaried,1623.65,8,south,0.7472,0.9112,2362.91,High
424,39700.36,0.29,23026,13126.41,51,8,54,self-employed,4488.17,2,north,0.3306,0.5701,2023.21,Medium
425,75764.31,0.05,7576,964.34,58,0,22,salaried,23689.49,8,south,0.0127,0.1273,248.11,Low
426,50702.96,0.17,17239,6213.38,51,3,52,salaried,3430.24,4,north,0.1225,0.3604,5162.5,Medium
427,64690.97,0.1,12938,5640.79,62,5,43,contract,22519.06,2,north,0.0872,0.436,4074.39,Low
428,44333.63,0.21,18620,12777.44,62,8,42,salaried,15228.88,11,west,0.2882,0.6862,11688.81,Medium
429,54901.19,0.16,17568,9742.38,33,9,45,salaried,7640.13,10,north,0.1775,0.5546,331.94,Medium
430,20332.97,0.33,13420,10010.09,22,11,42,salaried,546.33,7,east,0.4923,0.7459,8220.72,High
431,27296.29,0.32,17470,12026.92,65,19,42,salaried,1839.99,6,south,0.4406,0.6884,288.92,High
432,44982.45,0.4,35986,21498.88,51,3,69,self-employed,4322.48,14,south,0.4779,0.5974,14306.86,Medium
433,59684.27,0.17,20293,11269.91,62,8,62,salaried,10722.6,10,north,0.1888,0.5554,7324.53,Medium
434,81226.61,0.09,14621,6777.7,55,3,26,salaried,11599.89,5,east,0.0834,0.4636,1815.95,Low
435,28736.05,0.4,22989,22098.24,36,6,35,contract,2433.8,11,north,0.769,0.9613,16548.46,High
436,77494.66,0.12,18599,4145.23,67,1,63,salaried,22136.09,1,north,0.0535,0.2229,1750.47,Low
437,39820.53,0.25,19910,12367.45,22,10,57,salaried,6283.03,2,west,0.3106,0.6212,7833.3,Medium
438,83398.97,0.15,25020,5039.98,29,5,53,contract,19288.84,8,north,0.0604,0.2014,3176.37,Low
439,71487.27,0.13,18587,7672.65,66,5,28,salaried,36419.24,1,north,0.1073,0.4128,6763.59,Low
440,95509.71,0.12,22922,3833.53,59,2,64,contract,29642.53,3,west,0.0401,0.1672,2584.39,Low
441,97638.54,0.11,21480,5135.47,37,3,64,contract,36970.47,2,west,0.0526,0.2391,3444.03,Low
442,81079.87,0.08,12973,1743.28,22,3,25,salaried,44745.22,5,east,0.0215,0.1344,1039.77,Low
443,73380.66,0.06,8806,1922.44,58,2,59,salaried,10691.12,4,west,0.0262,0.2183,192.55,Low
444,83414.71,0.11,18351,4170.48,29,3,24,salaried,9695.15,13,south,0.05,0.2273,1255.35,Low
445,60884.12,0.15,18265,6711.86,28,2,26,contract,28366.65,7,south,0.1102,0.3675,3083.48,Low
446,68644.58,0.14,19220,7420.88,65,3,65,salaried,5652.15,5,east,0.1081,0.3861,1857.61,Low
447,34087.79,0.27,18407,9851.7,65,5,52,self-employed,2185.77,8,north,0.289,0.5352,1631.22,Medium
448,19805.53,0.4,15844,14386.87,30,13,50,contract,2001.13,4,east,0.7264,0.908,7361.72,High
449,38866.91,0.2,15547,7472.34,52,5,67,contract,2300.4,15,west,0.1923,0.4806,6240.67,Medium
450,60713.22,0.2,24285,8528.06,55,1,55,contract,32473.83,12,north,0.1405,0.3512,5407.51,Low
451,76007.67,0.25,38004,9261.7,45,2,60,self-employed,37559.25,6,east,0.1219,0.2437,6433.82,Low
452,77100.94,0.12,18504,5709.06,46,5,36,contract,24035.76,4,east,0.074,0.3085,807.52,Low
453,29009.51,0.38,22047,14472.22,57,11,33,salaried,697.39,2,south,0.4989,0.6564,11542.05,High
454,81583.39,0.22,35897,12362.77,41,2,70,self-employed,42666.98,1,east,0.1515,0.3444,1372.23,Low
455,59122.65,0.33,39021,14905.15,45,7,62,self-employed,2644.48,14,north,0.2521,0.382,4203.77,Medium
456,88832.67,0.09,15990,4546.7,41,3,50,salaried,14984.26,14,east,0.0512,0.2843,3987.22,Low
457,115128.72,0.06,13815,5058.78,24,5,39,salaried,18302.39,1,east,0.0439,0.3662,4663.17,Low
458,33500.35,0.37,24790,11679.44,54,6,37,self-employed,6382.25,8,west,0.3486,0.4711,1024.14,Medium
459,94961.16,0.12,22791,4313.48,21,0,39,salaried,45690.69,14,east,0.0454,0.1893,699.3,Low
460,56474.76,0.15,16942,6208.87,54,2,48,salaried,19864.41,4,north,0.1099,0.3665,2225.37,Low
461,32419.39,0.48,31123,29287.16,28,16,46,salaried,1684.4,5,south,0.9034,0.941,20983.23,High
462,85752.24,0.1,17150,5147.74,70,3,57,contract,18143.09,11,south,0.06,0.3002,767.39,Low
463,42738.64,0.12,10257,5365.02,70,8,46,salaried,1735.93,8,south,0.1255,0.5231,830.14,Medium
464,83155.17,0.17,28273,7247.68,68,0,43,contract,45856.94,12,south,0.0872,0.2563,3953.28,Low
465,21563.52,0.29,12507,10421.82,37,15,29,salaried,1620,15,west,0.4833,0.8333,6150.51,High
466,39145.07,0.23,18007,8969.68,62,5,32,salaried,6227.6,7,north,0.2291,0.4981,788.9,Medium
467,86563.28,0.12,20775,8281.56,31,4,21,salaried,12717.23,13,west,0.0957,0.3986,3354.71,Low
468,13660.55,0.46,12568,8748.64,22,9,21,self-employed,569.22,8,south,0.6404,0.6961,6406,High
469,84942.26,0.13,22085,6503.76,37,0,67,contract,19243.31,13,west,0.0766,0.2945,2221.48,Low
470,78117.75,0.23,35934,8138.73,57,2,54,self-employed,41830.53,8,east,0.1042,0.2265,1971.23,Low
471,41731.28,0.34,28377,9584.88,26,9,52,self-employed,7181.72,6,north,0.2297,0.3378,1095.96,Medium
472,40078.54,0.27,21642,9838.47,52,8,68,salaried,5830.08,10,east,0.2455,0.4546,4571.54,Medium
473,47362.48,0.25,23681,16133.02,25,3,45,self-employed,2573.06,2,west,0.3406,0.6813,15166.66,Medium
474,55318.16,0.17,18808,9106.75,37,7,60,salaried,11996.71,6,east,0.1646,0.4842,5592.05,Medium
475,113423.98,0.07,15879,5053.48,64,0,65,salaried,13778.27,14,west,0.0446,0.3182,336.31,Low
476,32841.22,0.4,26273,23564.12,41,9,21,contract,2248.79,1,west,0.7175,0.8969,6088.99,High
477,30820.24,0.4,24656,24506.07,70,7,36,contract,5302.25,1,north,0.7951,0.9939,18151.89,High
478,37121.43,0.14,10394,4830.2,58,4,59,salaried,6256.29,11,north,0.1301,0.4647,3655.52,Medium
479,71049.78,0.13,18473,5672.51,70,1,25,contract,32413.69,3,north,0.0798,0.3071,2131.46,Low
480,24968.33,0.42,20973,20708.85,28,11,42,self-employed,1609.15,3,south,0.8294,0.9874,1386.77,High
481,49439.53,0.17,16809,7925.67,54,8,49,salaried,6997.73,11,north,0.1603,0.4715,4255.01,Medium
482,21831.31,0.38,16592,15200.47,42,13,23,salaried,3716.24,13,east,0.6963,0.9161,11135.1,High
483,97784.18,0.1,19557,5427.72,31,0,32,contract,8151.74,5,north,0.0555,0.2775,1800.88,Low
