customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding
254,2772735.42,0.06,343819,23542.84,43,0,39,salaried,2546248.16,11,north,0.0085,0.0685,1968.24
255,3490608.78,0.07,493572,62589.07,55,0,44,salaried,2104987.44,9,west,0.0179,0.1268,6131.74
256,4384214.38,0.07,651494,79138.21,46,0,58,salaried,3495342.95,1,north,0.0181,0.1215,13183.97
257,2947786.41,0.09,504661,46119.15,64,0,42,salaried,2787809.06,5,south,0.0156,0.0914,11478.95
258,3263942.33,0.08,494814,48478.54,33,0,27,salaried,2822221.49,12,west,0.0149,0.098,828.8
259,3147475.84,0.06,370773,22304.87,42,0,35,salaried,2715656.87,13,west,0.0071,0.0602,1908.03
260,3182653.31,0.07,451300,46833.68,29,0,43,salaried,2723127.78,2,east,0.0147,0.1038,4975.77
261,4217259.23,0.06,492576,29706.28,33,0,56,salaried,2040435.69,6,south,0.007,0.0603,7212.86
262,2773056.31,0.07,363270,53811.69,45,0,31,salaried,1529962.4,2,east,0.0194,0.1481,2778.34
263,3604374.95,0.1,704295,69376.81,50,0,27,salaried,2582495.23,7,north,0.0192,0.0985,3237.64
264,3595978.47,0.07,526451,68204.23,53,0,44,salaried,3389721.19,5,east,0.019,0.1296,5291.75
265,4326522.36,0.06,490628,35813.94,33,0,26,salaried,2200353.08,15,west,0.0083,0.073,3505.98
266,3165747.48,0.06,408381,39270.92,31,0,35,salaried,2045088.04,11,east,0.0124,0.0962,900.83
267,4233572.7,0.06,468233,58543.25,40,0,52,salaried,1807150.49,5,north,0.0138,0.125,3297.23
268,2652252.81,0.1,528859,26674.71,31,0,33,salaried,3095949.84,8,north,0.0101,0.0504,916.55
269,4570034.82,0.06,545662,68610.77,31,0,50,salaried,2940320.61,8,west,0.015,0.1257,463.49
270,3894358.41,0.06,475891,59767.92,68,0,30,salaried,2000062.32,9,west,0.0153,0.1256,2259.04
271,2662833.43,0.09,456942,32313.36,37,0,50,salaried,3006282.09,1,south,0.0121,0.0707,6944.46
272,3126516.25,0.07,414576,26660.16,56,0,39,salaried,1934135.05,9,south,0.0085,0.0643,1976.63
273,3570762.37,0.09,612029,80630.06,36,0,55,salaried,1508074.97,14,west,0.0226,0.1317,545.03
274,4498606.23,0.06,547930,69372.02,21,0,56,salaried,1756598.11,7,west,0.0154,0.1266,1807.18
275,3979930.12,0.07,539679,63294.71,22,0,46,salaried,3360018.5,13,north,0.0159,0.1173,9194.75
276,4010487.23,0.1,765201,106606,70,0,40,salaried,2038346.3,8,north,0.0266,0.1393,1755.81
277,3564767.15,0.09,641658,53027.44,38,0,26,salaried,2205089.63,7,north,0.0149,0.0826,6148.66
278,4530241,0.06,534568,65867.63,20,0,27,salaried,2920734.95,9,east,0.0145,0.1232,10730.59
279,4184464.69,0.09,738976,85009.34,39,0,56,salaried,1990728.36,5,south,0.0203,0.115,13714.2
280,4977467.72,0.08,779471,41224.39,33,0,54,salaried,2293557.6,7,east,0.0083,0.0529,504.49
281,4278053.12,0.09,782884,65006.46,54,0,43,salaried,3050462.42,7,west,0.0152,0.083,9248.93
282,4013106.2,0.09,744030,90691.82,66,0,44,salaried,3209265.87,8,south,0.0226,0.1219,10993.92
283,3267804.11,0.06,377758,50716.58,65,0,38,salaried,2200991.03,3,north,0.0155,0.1343,9525.74
284,4581036.48,0.05,497501,39853.35,24,0,48,salaried,2099847.02,8,east,0.0087,0.0801,9239.46
285,3773534.72,0.08,601501,49049.89,20,0,42,salaried,2146842.12,8,north,0.013,0.0815,5809.02
286,4751520.75,0.06,555928,48346.68,63,0,39,salaried,2944445.79,11,north,0.0102,0.087,6019.67
287,4745450.02,0.09,854181,99590.31,29,0,47,salaried,2067990.56,3,north,0.021,0.1166,976.39
288,2761216.52,0.09,521870,53558.81,27,0,35,salaried,3276383.33,9,south,0.0194,0.1026,9113.35
289,4182405.13,0.1,813896,113522.29,68,0,39,salaried,3461619.7,12,north,0.0271,0.1395,20809.94
290,4872507.24,0.09,921878,50290.6,29,0,29,salaried,3443731.46,1,south,0.0103,0.0546,4919.05
291,3749469.97,0.06,425190,32481.42,63,0,37,salaried,2427499.49,13,north,0.0087,0.0764,5052.19
292,3176496.57,0.06,386897,20060.58,60,0,42,salaried,2847372.54,9,south,0.0063,0.0518,3457.75
293,2535187.67,0.07,333631,43727.93,30,0,51,salaried,2769913.78,7,west,0.0172,0.1311,6882.57
294,3710482.38,0.08,559541,49038.44,65,0,42,salaried,3150998.14,11,south,0.0132,0.0876,6773.23
295,2903259.25,0.1,558006,52382.16,51,0,56,salaried,1591614.75,15,west,0.018,0.0939,11786.05
296,4233258.07,0.07,629909,88966.07,43,0,52,salaried,2983866.21,6,south,0.021,0.1412,11954.76
297,3867915.38,0.07,528357,63098.12,44,0,56,salaried,2938741.68,12,north,0.0163,0.1194,6623.92
298,4536541.39,0.07,624228,91430.45,21,0,38,salaried,2961506.22,2,east,0.0202,0.1465,18630.84
299,3814402.12,0.07,505790,72226.08,64,0,57,salaried,1900515.82,8,west,0.0189,0.1428,9049.78
300,4729633.33,0.1,943089,87546.24,36,0,26,salaried,2647398.69,6,east,0.0185,0.0928,13931.28
301,2992502.82,0.1,572167,30149.78,34,0,30,salaried,2337862.15,9,south,0.0101,0.0527,4759.69
302,3112589.41,0.09,587657,53398.94,20,0,37,salaried,2916394.06,9,south,0.0172,0.0909,11364.83
303,3283116.45,0.05,345384,37477.57,33,0,30,salaried,2541199.98,9,west,0.0114,0.1085,8466.21
304,4363987.21,0.08,665072,56183.36,37,0,59,salaried,3001249.42,12,south,0.0129,0.0845,10660.16
305,3814246.36,0.07,529417,71076.98,22,0,30,salaried,3023304.42,1,west,0.0186,0.1343,12757.52
306,3663683.55,0.07,489468,59591.24,53,0,48,salaried,2604235.16,12,north,0.0163,0.1217,11194.1
307,4748540.87,0.06,522339,31575.69,27,0,58,salaried,3329396.03,2,north,0.0066,0.0605,5039.88
308,4753146.57,0.06,538056,66490.65,33,0,49,salaried,3497914.53,1,north,0.014,0.1236,5213.65
309,4561579.89,0.08,718905,95211.19,44,0,54,salaried,3072436.7,6,east,0.0209,0.1324,11010.16
310,4633589.07,0.09,853507,46821.97,53,0,49,salaried,1873928.73,3,north,0.0101,0.0549,6088.21
311,2968817.31,0.07,389509,40629.86,29,0,56,salaried,3151668.81,15,east,0.0137,0.1043,864.11
312,3471672.07,0.06,422850,46656.93,67,0,52,salaried,2987250.7,5,east,0.0134,0.1103,9573.97
313,4541141.96,0.06,534947,44392.49,46,0,25,salaried,1990877.82,7,west,0.0098,0.083,1906.29
314,3479370.74,0.07,519122,30740,43,0,51,salaried,3342021.29,3,east,0.0088,0.0592,3764.2
315,2999880.33,0.06,361186,29047.73,58,0,27,salaried,2495182.3,15,east,0.0097,0.0804,3957.36
316,3540113.52,0.07,526769,29121.45,30,0,55,salaried,3226269.14,5,south,0.0082,0.0553,3531.98
317,4811567.19,0.07,674582,57962.36,34,0,57,salaried,3357956.97,3,west,0.012,0.0859,7285.83
318,2853660.86,0.08,463435,64557.01,67,0,51,salaried,3492602.33,8,south,0.0226,0.1393,4971.27
319,3182767.96,0.07,425854,55808.02,55,0,39,salaried,3134009.31,8,west,0.0175,0.131,3056.94
320,4440481.42,0.06,556836,62811.68,68,0,56,salaried,2591674,13,east,0.0141,0.1128,8957.82
321,3812178.48,0.06,483384,47588.88,52,0,48,salaried,2443062.3,15,east,0.0125,0.0984,8327.72
322,3911609.06,0.07,550755,70476.04,26,0,35,salaried,3218992.11,2,north,0.018,0.128,7095.55
323,4035752.62,0.08,629577,60639.59,58,0,57,salaried,2372263.34,4,north,0.015,0.0963,992.7
324,2625585.64,0.07,390162,20545.22,65,0,58,salaried,2805771.1,2,south,0.0078,0.0527,2788
325,3843958.45,0.1,767254,82097.79,26,0,49,salaried,1948202.08,11,south,0.0214,0.107,9349.87
326,3300617.47,0.09,597412,73416.39,34,0,39,salaried,2570794.88,13,west,0.0222,0.1229,6612.22
327,4011397.64,0.06,520679,42324.44,59,0,56,salaried,2264808.51,11,south,0.0106,0.0813,617.53
328,4396342.38,0.09,788704,43617.1,26,0,44,salaried,2464215.07,1,south,0.0099,0.0553,224.5
329,3347221.68,0.07,450536,59763.49,69,0,54,salaried,2947917.79,8,north,0.0179,0.1326,1053.46
330,3674859.18,0.1,705573,95437.79,26,0,35,salaried,2986221.49,7,east,0.026,0.1353,17055.73
331,3393806.89,0.07,474454,31372.75,21,0,43,salaried,3242067.09,8,west,0.0092,0.0661,1861.67
332,4486287.65,0.07,586806,37656.01,58,0,38,salaried,3236476.45,2,west,0.0084,0.0642,5165.77
333,4274052.72,0.09,728299,104984.86,20,0,35,salaried,2836820.29,8,east,0.0246,0.1442,10790.64
334,3724100.15,0.06,455085,29164.87,24,0,42,salaried,1946447.54,11,south,0.0078,0.0641,4998.4
335,3877293.54,0.09,721952,84338.14,54,0,49,salaried,2483102.97,6,north,0.0218,0.1168,2665.13
336,3613135.92,0.08,544861,72102.17,58,0,49,salaried,3279532.15,10,north,0.02,0.1323,4088.35
337,3557134.3,0.07,482347,48676.93,65,0,58,salaried,2784585.99,15,east,0.0137,0.1009,10509.39
338,4358786.42,0.09,804632,57424.98,32,0,42,salaried,2714028.39,5,west,0.0132,0.0714,12743.41
339,4142888.77,0.09,728320,88413.89,61,0,57,salaried,3393351.36,15,north,0.0213,0.1214,18718.26
340,3472800.74,0.09,595933,43729.5,41,0,26,salaried,3344016.46,5,east,0.0126,0.0734,4614.55
341,3286786.04,0.06,372064,29043.72,59,0,49,salaried,1884410.61,6,north,0.0088,0.0781,3496.37
342,3638362.33,0.07,513737,71659.12,27,0,38,salaried,3337732.42,10,east,0.0197,0.1395,182.35
343,4850337.27,0.08,742102,79780.25,57,0,30,salaried,3001944.13,6,north,0.0164,0.1075,41.4
344,4509249.82,0.06,496017,57190.55,53,0,32,salaried,2678699.1,7,north,0.0127,0.1153,12880.33
345,4383699.75,0.08,693501,36915.49,40,0,43,salaried,2022164.85,8,north,0.0084,0.0532,7417.49
346,3439650.17,0.08,562039,42180.55,43,0,51,salaried,2755768.99,9,south,0.0123,0.075,6161.42
347,4284796.74,0.06,525316,77216.57,28,0,51,salaried,1697223.64,1,west,0.018,0.147,12019.11
348,4017122.44,0.1,772894,84352.27,40,0,31,salaried,3370930.95,13,north,0.021,0.1091,9153.21
349,3822710.63,0.07,537473,70567.67,51,0,44,salaried,1888135.34,13,east,0.0185,0.1313,8775.6
350,2514930.65,0.07,368689,44745.36,61,0,56,salaried,2860190.62,11,north,0.0178,0.1214,6451.14
351,3901729.12,0.06,504103,54426.84,50,0,54,salaried,2485168.81,15,north,0.0139,0.108,10315.89
352,2769495.4,0.09,471368,57445.15,43,0,35,salaried,3099766.5,2,west,0.0207,0.1219,5402.87
353,2882766.01,0.06,342473,46457.11,56,0,54,salaried,2432588.55,14,north,0.0161,0.1357,5495.92
354,4534685.2,0.1,879729,86883.52,55,0,37,salaried,1776319.19,5,north,0.0192,0.0988,6327.95
355,2523825.67,0.09,446212,56942.22,68,0,46,salaried,1643342.73,1,north,0.0226,0.1276,1589.75
356,3067886.27,0.05,320901,38680.53,59,0,38,salaried,2874200.17,7,north,0.0126,0.1205,6312.56
357,4608889.58,0.09,803790,104310.54,23,0,48,salaried,2071837.83,12,south,0.0226,0.1298,16794.29
358,4431130.75,0.08,740885,39791.27,51,0,52,salaried,3297837.87,4,south,0.009,0.0537,1370.77
359,4821687.97,0.08,728075,98206.4,56,0,50,salaried,2586566.76,2,north,0.0204,0.1349,5582.09
360,2626637.38,0.06,304165,31597.67,69,0,25,salaried,1612833.96,1,south,0.012,0.1039,7637.69
361,4966793.82,0.06,576148,39793.33,58,0,40,salaried,2335899.17,12,north,0.008,0.0691,7420.31
362,2934790.63,0.08,444327,36878.13,48,0,33,salaried,2632911.99,15,north,0.0126,0.083,53.35
363,2680268.87,0.09,456718,40019.66,22,0,26,salaried,2223274.04,3,west,0.0149,0.0876,8110.02
364,2931489.77,0.07,419203,37334.96,31,0,30,salaried,2896370.09,14,east,0.0127,0.0891,7359.97
365,2587660.46,0.08,430587,62278.01,58,0,57,salaried,3032635.51,4,south,0.0241,0.1446,2862.73
366,3789789.7,0.09,707175,48157.28,47,0,34,salaried,3287104.92,1,east,0.0127,0.0681,703.81
367,3581108.12,0.09,643167,83987.44,55,0,28,salaried,2551004.5,15,south,0.0235,0.1306,14220.59
368,3434536.34,0.09,627146,39213.7,32,0,26,salaried,2104278.87,3,west,0.0114,0.0625,2291.71
369,4474599.33,0.08,744573,41930.36,60,0,49,salaried,2891675.11,4,east,0.0094,0.0563,3060.1
370,3323255.65,0.09,624107,88413.8,24,0,28,salaried,1676849.32,13,south,0.0266,0.1417,2687.15
371,3568565.56,0.1,690874,44433.02,69,0,41,salaried,3004025.58,2,south,0.0125,0.0643,8931.93
372,4628442.15,0.1,902546,81460.02,58,0,44,salaried,3243853.97,9,north,0.0176,0.0903,4629.09
373,4434110.99,0.06,549830,76132.04,54,0,30,salaried,2731404.03,15,west,0.0172,0.1385,7517.34
374,4091499.56,0.09,776567,91752.6,33,0,44,salaried,2246827.57,3,north,0.0224,0.1182,19637.77
375,3726315.06,0.07,547768,38929.47,60,0,40,salaried,2914036.37,7,north,0.0104,0.0711,3495.6
376,4388277.11,0.1,851326,78716.78,35,0,43,salaried,2617903.99,14,east,0.0179,0.0925,938.81
377,4870434.07,0.09,920512,51107.24,63,0,54,salaried,2022676.67,5,north,0.0105,0.0555,7867.26
378,3999557.11,0.07,527142,42786.78,70,0,27,salaried,3209658.7,9,west,0.0107,0.0812,6115.54
379,4978927.77,0.08,793641,76998.96,63,0,55,salaried,3053424.87,12,north,0.0155,0.097,5665
380,3812483.33,0.06,449111,50833.76,40,0,43,salaried,1896362.11,1,south,0.0133,0.1132,856.7
381,3248864.45,0.09,575049,31838,66,0,53,salaried,3172494.46,1,south,0.0098,0.0554,3606.57
382,3438446.91,0.09,609980,37008.41,42,0,54,salaried,2170930.72,4,west,0.0108,0.0607,5368.21
383,3011195.68,0.09,513108,61876.53,61,0,44,salaried,2321612.31,15,north,0.0205,0.1206,8189.38
384,2547393.07,0.1,491137,55802.62,66,0,42,salaried,1913280.61,2,west,0.0219,0.1136,11676.9
385,3605183.3,0.05,390081,26867.17,39,0,42,salaried,2539965.49,11,south,0.0075,0.0689,3400.71
386,2592341.66,0.06,307452,28840.56,60,0,33,salaried,1808226.25,4,west,0.0111,0.0938,1746.41
387,2557578.17,0.06,289518,39425.75,70,0,54,salaried,2826139.55,7,west,0.0154,0.1362,5563.41
388,3445650.76,0.08,553372,53816.98,63,0,58,salaried,2440691.59,9,west,0.0156,0.0973,11970.4
389,2516781.71,0.09,465605,40444.56,30,0,48,salaried,1639122.9,11,east,0.0161,0.0869,9904.58
390,3198649.6,0.05,321144,23810.47,43,0,34,salaried,2199426.92,15,east,0.0074,0.0741,814.71
391,3444141.83,0.06,416741,23208.67,42,0,50,salaried,3238008.11,9,north,0.0067,0.0557,4997.27
392,4062699.28,0.07,536276,51837.14,30,0,40,salaried,2108521.96,7,south,0.0128,0.0967,2191.19
393,2652239.33,0.07,373966,37002.78,31,0,35,salaried,2141601.84,2,east,0.014,0.0989,1725.49
394,4477107.13,0.06,537253,41658.33,23,0,34,salaried,1998176.8,7,south,0.0093,0.0775,6634.79
395,4404904.27,0.06,505683,28905.35,55,0,30,salaried,2843954.62,12,east,0.0066,0.0572,1797.34
396,3914975.16,0.08,646754,78707.84,24,0,37,salaried,2364014.32,13,south,0.0201,0.1217,18103.52
397,4982215.54,0.08,792172,90284.88,26,0,45,salaried,3243037.95,11,north,0.0181,0.114,2945.17
398,4508000.58,0.08,741115,68415.18,26,0,52,salaried,1984153.58,1,east,0.0152,0.0923,653.59
399,3719252.54,0.07,514745,67858.75,46,0,45,salaried,2049063.21,4,north,0.0182,0.1318,12384.43
400,2657189.34,0.06,293885,36256.72,33,0,55,salaried,3229947.86,6,west,0.0136,0.1234,3707.17
401,4302970.02,0.09,734087,53242.26,43,0,35,salaried,1926460.65,7,west,0.0124,0.0725,3098.66
402,3642369.83,0.1,727017,51344.44,59,0,43,salaried,1603092.65,13,east,0.0141,0.0706,6104.62
403,4782328.79,0.09,868471,61369.96,38,0,30,salaried,3139549.32,13,west,0.0128,0.0707,2729.04
404,2692776.28,0.05,271970,17369.22,31,0,56,salaried,1719129.95,6,south,0.0065,0.0639,1168.88
405,4013658.58,0.09,748146,83738.05,23,0,55,salaried,1526471.35,6,north,0.0209,0.1119,10083.33
406,4624364.08,0.06,519779,74942.67,41,0,27,salaried,2442372.86,10,west,0.0162,0.1442,1600.28
407,3554903.43,0.09,616420,68274.03,61,0,50,salaried,3468966.64,9,east,0.0192,0.1108,15928.84
408,2769472.29,0.07,381079,50570.38,43,0,48,salaried,2068582.69,12,north,0.0183,0.1327,9260.98
409,3214818.47,0.09,556164,48668.3,33,0,59,salaried,2903621.25,15,south,0.0151,0.0875,3546.56
410,4779507.11,0.07,679646,101451.91,35,0,38,salaried,2282455.61,6,east,0.0212,0.1493,10401.07
411,3022702.27,0.08,510232,31557.13,20,0,55,salaried,3094307.43,5,east,0.0104,0.0618,3572.92
412,3897885.81,0.07,583903,75494.97,29,0,53,salaried,2741633.83,13,west,0.0194,0.1293,11677.47
413,3948700.81,0.06,462788,50717.65,25,0,28,salaried,1547424.79,13,east,0.0128,0.1096,9941.54
414,3293214.75,0.09,620442,88969.34,33,0,37,salaried,2621495.95,13,east,0.027,0.1434,1508.31
415,4987606.41,0.09,899764,108803.79,68,0,26,salaried,1550701.72,14,west,0.0218,0.1209,10460.47
416,4498840.55,0.08,709017,90104.87,63,0,26,salaried,1554119.49,3,south,0.02,0.1271,17198.06
417,2581247.67,0.08,403707,51312.94,58,0,27,salaried,1944327.09,6,south,0.0199,0.1271,3576.97
418,2777902.1,0.09,524468,33118.75,70,0,29,salaried,2025542.86,1,west,0.0119,0.0631,1608.28
419,3120055.93,0.09,547258,73701.78,35,0,46,salaried,2409200.31,1,west,0.0236,0.1347,4562.9
420,4352379.62,0.06,498783,41917.19,38,0,46,salaried,3389460.18,2,south,0.0096,0.084,1540.53
421,3454457,0.09,635620,47131.21,21,0,57,salaried,3496448.04,15,west,0.0136,0.0741,492.32
422,3515576.31,0.09,631398,34358.2,43,0,35,salaried,3084571.68,10,east,0.0098,0.0544,1761.6
423,3877843.12,0.05,422685,47472.42,46,0,37,salaried,2913223.37,9,east,0.0122,0.1123,9707.17
424,2666592.64,0.08,426122,58172.09,37,0,46,salaried,1916373.57,7,east,0.0218,0.1365,1920.88
425,3017137.25,0.06,354212,19494.84,54,0,37,salaried,3112633.46,12,west,0.0065,0.055,706.97
426,3384754.42,0.09,583532,37773.19,38,0,28,salaried,1868538.4,9,north,0.0112,0.0647,3352.86
427,4458207.63,0.09,776620,81993.14,42,0,43,salaried,3002869.78,14,north,0.0184,0.1056,17899.83
428,4830652.61,0.06,544898,79371.45,55,0,53,salaried,1937998.7,9,east,0.0164,0.1457,10651.68
429,3974262.64,0.08,603293,36222.2,55,0,42,salaried,2773525.73,3,north,0.0091,0.06,3373.38
430,2643589.7,0.09,495409,52844.66,57,0,58,salaried,2452564.94,9,west,0.02,0.1067,3684.3
431,3788842.11,0.06,416773,37432.1,55,0,58,salaried,2209165.62,13,east,0.0099,0.0898,8780.69
432,4408895.78,0.06,495560,46979.96,36,0,27,salaried,2844444.26,2,west,0.0107,0.0948,2373.03
433,3296744.76,0.09,584183,53738.51,31,0,59,salaried,1849812.9,8,east,0.0163,0.092,7997.95
434,4749681.96,0.07,702953,90055.2,27,0,26,salaried,1837284.08,5,south,0.019,0.1281,18206.21
435,2839134.02,0.07,386690,42202.54,36,0,36,salaried,2439724.43,5,east,0.0149,0.1091,5386.74
436,2624524.93,0.09,454043,50487.72,56,0,32,salaried,1771449.5,5,south,0.0192,0.1112,11713.74
437,3075875.56,0.09,540124,60429.09,63,0,31,salaried,3152267.18,1,east,0.0196,0.1119,10146.8
438,3300600.5,0.08,544599,27939.31,42,0,43,salaried,1819153.48,7,north,0.0085,0.0513,2414.53
439,3214754.9,0.05,348479,29035.62,23,0,33,salaried,2715638.35,3,north,0.009,0.0833,481.19
440,4941373.14,0.05,506985,70824.69,66,0,41,salaried,1765277.46,1,north,0.0143,0.1397,13499.6
441,3018218.22,0.06,357961,34427.01,62,0,40,salaried,2037893.42,5,east,0.0114,0.0962,5932.74
442,4677745.69,0.09,827961,86881.66,40,0,37,salaried,2721178.47,8,east,0.0186,0.1049,6886.46
443,4630669.98,0.07,667743,64350.52,51,0,45,salaried,1705930.32,13,south,0.0139,0.0964,5540.41
444,3079836.01,0.06,381900,41496.88,21,0,58,salaried,1708497.36,10,east,0.0135,0.1087,750.34
445,3248225.42,0.09,584681,62371.26,40,0,57,salaried,3307977.56,14,south,0.0192,0.1067,15564.5
446,3164236.72,0.08,484128,30310.59,57,0,33,salaried,2939316.92,13,north,0.0096,0.0626,544.02
447,4759817.65,0.08,760619,89001.16,57,0,33,salaried,1954204.51,9,north,0.0187,0.117,2941.5
448,3224505.08,0.1,630713,93535.6,70,0,34,salaried,3374538.28,11,east,0.029,0.1483,3402.27
449,3543422.25,0.08,549230,69013.86,45,0,56,salaried,3096010.45,1,north,0.0195,0.1257,5931.37
450,4712613.93,0.07,660708,72820.71,43,0,38,salaried,2371984.46,7,north,0.0155,0.1102,3773.73
451,4710996.56,0.06,596412,50564.67,47,0,55,salaried,3243399.75,3,west,0.0107,0.0848,5794.12
452,4920966.14,0.09,927110,49518.49,68,0,43,salaried,2720630.97,7,west,0.0101,0.0534,874.05
453,3412431.52,0.07,454536,61060.85,26,0,49,salaried,1990350.37,11,south,0.0179,0.1343,12397.62
454,2921706.37,0.07,389171,57751.24,28,0,47,salaried,1784147.4,10,east,0.0198,0.1484,7885.2
455,3885633.19,0.06,474824,28025.28,60,0,56,salaried,3016085.35,13,east,0.0072,0.059,4355.55
456,3814415.4,0.1,757543,80374.02,30,0,44,salaried,3011387.53,10,north,0.0211,0.1061,13228.81
457,3749461.44,0.08,624660,41032,52,0,27,salaried,3115638.59,2,east,0.0109,0.0657,5903.32
458,3563580.97,0.05,359209,35400.64,37,0,45,salaried,1752175.71,4,east,0.0099,0.0986,2957.76
459,2568078.43,0.06,312278,45360.88,58,0,27,salaried,2692133.63,9,south,0.0177,0.1453,2475.76
460,3207585.37,0.1,628687,35878.08,40,0,32,salaried,3040873.77,15,west,0.0112,0.0571,4618.87
461,3706927.64,0.09,698385,45807.32,28,0,31,salaried,2218362.32,4,north,0.0124,0.0656,1805.51
462,3190874.47,0.06,372056,54544.07,65,0,35,salaried,3226367.8,5,east,0.0171,0.1466,12006.98
463,2516804.78,0.07,339769,18326.62,20,0,36,salaried,2071301.69,9,north,0.0073,0.0539,2966.69
464,3517217.63,0.06,389708,42577.1,69,0,27,salaried,1728706.44,10,south,0.0121,0.1093,5227.47
465,3314834.53,0.05,342091,41627.34,22,0,51,salaried,1962047.33,13,east,0.0126,0.1217,8083.61
466,4692450.71,0.07,640050,48605.69,46,0,49,salaried,2097007.46,15,south,0.0104,0.0759,11143.44
467,3102051.06,0.1,616067,79838.98,66,0,51,salaried,3077901.51,15,north,0.0257,0.1296,9853.37
468,3643220.28,0.05,374523,40029.73,55,0,44,salaried,3133651.51,12,north,0.011,0.1069,4891
469,3861430.28,0.1,770741,41639.67,31,0,49,salaried,2435481.07,11,south,0.0108,0.054,5407.27
470,2806919.34,0.08,455844,44952.29,52,0,43,salaried,2672295.79,10,north,0.016,0.0986,1793.13
471,3710700.14,0.05,374781,23801.84,30,0,49,salaried,2708305.78,3,north,0.0064,0.0635,838.01
472,3041646.36,0.07,439214,45588.57,63,0,38,salaried,3101520.45,1,south,0.015,0.1038,9045.05
473,3400357.7,0.08,561739,43380.7,23,0,51,salaried,3126525.35,7,south,0.0128,0.0772,9658.57
474,3662370.94,0.08,601361,70589.34,25,0,57,salaried,2170705.94,15,east,0.0193,0.1174,14096.23
475,2762728.4,0.09,521051,66219.29,56,0,36,salaried,3144960.32,15,east,0.024,0.1271,11558.35
476,2728401.57,0.08,420174,42876.58,48,0,58,salaried,1871287.26,8,north,0.0157,0.102,1129.29
477,4963983.22,0.05,545045,57016.31,57,0,28,salaried,1714224.21,11,east,0.0115,0.1046,3681.65
478,3454432.91,0.09,597617,56070.88,61,0,51,salaried,1516279.76,13,west,0.0162,0.0938,9043.02
479,2659557.23,0.06,339360,38780.95,24,0,29,salaried,2315218.42,8,east,0.0146,0.1143,109.01
480,2529468.69,0.07,341478,29458.66,59,0,37,salaried,3170933.05,10,south,0.0116,0.0863,1640.59
481,4882075.63,0.07,675679,64965.25,39,0,27,salaried,2632777.65,6,south,0.0133,0.0961,12113.48
482,4027467.65,0.08,682253,87190.21,59,0,59,salaried,2521676.02,14,north,0.0216,0.1278,1088.5
